merchant,description,amount,timestamp,label
Swiggy,Swiggy - Food delivery Store #4483,943.23,2025-02-21T13:09:46.536751,Food
Walmart,Walmart.com purchase,2648.57,2025-04-24T04:36:53.536751,Groceries
Amazon,Amazon - Online shopping Store #9191,1783.17,2025-07-09T20:52:25.536751,Shopping
Starbucks,Starbucks Coffee and snacks,803.32,2024-12-09T20:13:49.536751,Food
Dominos,Dominos - Pizza restaurant Store #3045,238.46,2025-02-16T06:39:43.536751,Food
Netflix,Netflix POS 985,1662.42,2025-11-11T17:35:30.536751,Entertainment
Dominos,Dominos.com purchase,3808.14,2025-08-18T12:16:35.536751,Food
Shell,Shell - Fuel station Store #8588,4880.94,2025-04-28T14:41:59.536751,Fuel
Flipkart,Flipkart POS 314,2060.66,2025-08-19T12:51:07.536751,Shopping
Uber,Uber POS 258,2409.84,2024-12-06T22:29:06.536751,Travel
Starbucks,Starbucks online order 203,1368.29,2025-11-13T07:20:07.536751,Food
Walmart,Walmart online order 758,2784.25,2025-08-07T04:09:13.536751,Groceries
Zomato,Zomato PAYMENT,997.59,2025-05-03T23:50:36.536751,Food
Paytm Mall,Paytm Mall POS 699,2757.23,2025-05-30T08:58:23.536751,Shopping
Uber,Uber PAYMENT,4868.69,2025-11-15T16:45:45.536751,Travel
Zomato,Zomato Food delivery,4584.7,2025-01-06T19:56:49.536751,Food
Zomato,Zomato.com purchase,548.7,2025-09-22T04:10:09.536751,Food
Paytm Mall,Paytm Mall online order 289,1231.77,2025-10-15T10:56:43.536751,Shopping
Flipkart,Flipkart - Online shopping Store #4986,4809.34,2024-12-03T10:08:29.536751,Shopping
Shell,Shell Fuel station,2200.92,2025-01-08T14:39:40.536751,Fuel
Walmart,Walmart Grocery store,1324.53,2025-04-21T10:41:21.536751,Groceries
Zomato,Zomato PAYMENT,697.18,2025-03-07T15:54:50.536751,Food
Zomato,Zomato Food delivery,4068.32,2025-10-24T12:01:45.536751,Food
Uber,Uber Cab ride,2668.75,2025-03-31T16:00:46.536751,Travel
Swiggy,Swiggy.com purchase,4263.5,2024-12-27T22:06:11.536751,Food
Starbucks,Starbucks PAYMENT,26.45,2025-02-17T20:16:19.536751,Food
Amazon,Amazon POS 379,2696.75,2025-02-03T02:39:45.536751,Shopping
Flipkart,Flipkart.com purchase,2936.76,2025-07-06T17:22:11.536751,Shopping
Dominos,Dominos POS 950,2469.94,2024-12-04T13:35:54.536751,Food
Amazon,Amazon POS 812,1767.87,2025-11-09T08:42:13.536751,Shopping
Shell,Shell - Fuel station Store #4214,4300.53,2025-03-22T04:40:18.536751,Fuel
Paytm Mall,Paytm Mall.com purchase,332.55,2025-02-16T08:47:59.536751,Shopping
Dominos,Dominos PAYMENT,1059.7,2025-04-07T17:41:13.536751,Food
Paytm Mall,Paytm Mall POS 370,699.18,2025-05-19T13:01:23.536751,Shopping
Walmart,Walmart Grocery store,949.91,2025-02-09T19:25:35.536751,Groceries
Paytm Mall,Paytm Mall - Online shopping Store #9901,2742.58,2025-05-24T08:43:17.536751,Shopping
Starbucks,Starbucks POS 718,1306.6,2025-04-30T16:57:42.536751,Food
HP Petrol,HP Petrol - Fuel station Store #2025,3420.39,2025-03-27T07:23:28.536751,Fuel
Netflix,Netflix - Streaming subscription Store #826,58.52,2025-02-25T12:01:44.536751,Entertainment
Swiggy,Swiggy.com purchase,3834.53,2024-11-26T04:33:07.536751,Food
Amazon,Amazon online order 366,4954.61,2025-08-14T02:34:49.536751,Shopping
Dominos,Dominos POS 713,468.03,2025-10-08T17:01:46.536751,Food
Swiggy,Swiggy - Food delivery Store #8803,388.29,2025-11-19T17:55:06.536751,Food
Dominos,Dominos POS 207,4083.2,2025-11-01T13:51:03.536751,Food
BigBasket,BigBasket Grocery order,2517.21,2025-11-03T16:52:02.536751,Groceries
Amazon,Amazon Online shopping,31.51,2025-10-01T05:32:08.536751,Shopping
Shell,Shell.com purchase,4520.69,2025-10-20T21:46:35.536751,Fuel
Zomato,Zomato Food delivery,1374.68,2025-04-25T00:21:46.536751,Food
Walmart,Walmart PAYMENT,3680.15,2025-05-11T23:01:40.536751,Groceries
Zomato,Zomato - Food delivery Store #6889,3465.16,2025-01-02T07:59:28.536751,Food
Shell,Shell POS 315,2403.47,2025-02-01T19:31:57.536751,Fuel
HP Petrol,HP Petrol - Fuel station Store #9871,1632.45,2025-04-15T12:28:03.536751,Fuel
BigBasket,BigBasket POS 421,2802.31,2025-04-10T12:33:34.536751,Groceries
Shell,Shell.com purchase,680.31,2025-01-17T06:07:02.536751,Fuel
Uber,Uber - Cab ride Store #7614,695.27,2025-07-04T02:53:26.536751,Travel
HP Petrol,HP Petrol - Fuel station Store #3188,2452.11,2025-07-22T18:22:34.536751,Fuel
Netflix,Netflix - Streaming subscription Store #3911,1050.43,2025-11-07T07:15:39.536751,Entertainment
Zomato,Zomato.com purchase,3335.63,2025-10-08T18:33:09.536751,Food
Netflix,Netflix POS 599,3002.93,2025-11-10T13:12:13.536751,Entertainment
Paytm Mall,Paytm Mall PAYMENT,4191.16,2024-11-25T12:05:28.536751,Shopping
Paytm Mall,Paytm Mall POS 584,144.5,2025-10-18T22:56:42.536751,Shopping
Starbucks,Starbucks - Coffee and snacks Store #5497,4964.39,2025-05-07T19:42:23.536751,Food
Walmart,Walmart.com purchase,1189.96,2025-03-13T02:21:16.536751,Groceries
Uber,Uber online order 418,1992.44,2025-06-09T06:37:58.536751,Travel
Paytm Mall,Paytm Mall Online shopping,795.24,2024-12-08T04:06:57.536751,Shopping
BigBasket,BigBasket Grocery order,1015.22,2025-07-28T15:41:53.536751,Groceries
Zomato,Zomato POS 605,4259.27,2025-08-24T15:52:53.536751,Food
Amazon,Amazon - Online shopping Store #590,2750.12,2025-10-14T16:53:18.536751,Shopping
Starbucks,Starbucks PAYMENT,4994.3,2025-09-03T12:33:49.536751,Food
Starbucks,Starbucks PAYMENT,2593.41,2025-05-26T11:19:05.536751,Food
Walmart,Walmart Grocery store,4592.34,2025-11-14T06:13:36.536751,Groceries
HP Petrol,HP Petrol.com purchase,1620.6,2025-06-02T01:18:04.536751,Fuel
Swiggy,Swiggy online order 126,2769.82,2025-10-31T22:03:14.536751,Food
Walmart,Walmart Grocery store,3304.04,2025-05-10T06:35:26.536751,Groceries
Swiggy,Swiggy.com purchase,1606.81,2025-08-05T11:00:24.536751,Food
Shell,Shell - Fuel station Store #4285,4055.64,2025-08-10T08:46:56.536751,Fuel
Dominos,Dominos POS 339,3398.55,2025-09-09T14:21:46.536751,Food
Starbucks,Starbucks POS 540,4479.77,2025-02-10T19:32:19.536751,Food
Amazon,Amazon Online shopping,4878.31,2025-03-04T00:17:03.536751,Shopping
Uber,Uber Cab ride,1812.12,2025-02-04T06:07:45.536751,Travel
Flipkart,Flipkart.com purchase,4844.96,2025-07-02T10:31:11.536751,Shopping
Starbucks,Starbucks Coffee and snacks,1281.98,2025-06-20T09:54:52.536751,Food
Dominos,Dominos POS 555,3201.27,2025-04-25T07:18:41.536751,Food
Flipkart,Flipkart online order 707,2727.28,2024-12-24T00:59:28.536751,Shopping
HP Petrol,HP Petrol PAYMENT,1904.16,2025-08-29T21:49:19.536751,Fuel
Dominos,Dominos - Pizza restaurant Store #1718,4810.36,2024-12-10T03:59:35.536751,Food
Starbucks,Starbucks Coffee and snacks,3143.08,2025-01-14T07:48:43.536751,Food
Paytm Mall,Paytm Mall - Online shopping Store #8406,978.17,2025-08-26T06:21:04.536751,Shopping
Dominos,Dominos POS 181,2528.46,2025-07-23T15:20:56.536751,Food
Walmart,Walmart - Grocery store Store #627,2001.55,2025-02-20T15:14:50.536751,Groceries
Paytm Mall,Paytm Mall online order 551,3734.07,2024-12-16T11:06:59.536751,Shopping
HP Petrol,HP Petrol online order 47,1898.71,2025-10-01T01:01:19.536751,Fuel
Dominos,Dominos PAYMENT,2159.87,2025-08-01T11:24:10.536751,Food
Zomato,Zomato.com purchase,191.94,2025-09-30T12:12:31.536751,Food
Starbucks,Starbucks PAYMENT,2401.82,2025-05-30T16:11:02.536751,Food
Paytm Mall,Paytm Mall PAYMENT,3923.01,2025-02-15T15:16:33.536751,Shopping
Uber,Uber POS 553,344.51,2024-12-20T20:52:11.536751,Travel
Starbucks,Starbucks - Coffee and snacks Store #2678,3740.31,2025-09-16T09:03:22.536751,Food
Dominos,Dominos - Pizza restaurant Store #115,2561.29,2025-05-10T15:00:19.536751,Food
BigBasket,BigBasket - Grocery order Store #5404,1999.63,2025-05-21T10:56:19.536751,Groceries
BigBasket,BigBasket POS 638,1531.65,2025-01-26T13:15:28.536751,Groceries
Netflix,Netflix.com purchase,2180.97,2025-11-09T07:43:58.536751,Entertainment
Shell,Shell Fuel station,980.68,2025-04-30T21:42:11.536751,Fuel
BigBasket,BigBasket PAYMENT,832.84,2025-05-23T01:41:37.536751,Groceries
BigBasket,BigBasket.com purchase,278.6,2024-12-20T22:52:03.536751,Groceries
HP Petrol,HP Petrol Fuel station,3254.96,2025-05-06T05:58:11.536751,Fuel
Amazon,Amazon POS 698,323.59,2025-10-21T18:19:07.536751,Shopping
HP Petrol,HP Petrol online order 605,1140.54,2025-01-26T03:18:24.536751,Fuel
Starbucks,Starbucks Coffee and snacks,4842.41,2025-09-29T05:18:17.536751,Food
Shell,Shell - Fuel station Store #1522,3168.65,2024-12-21T22:28:56.536751,Fuel
Starbucks,Starbucks POS 194,2628.84,2025-03-24T20:54:09.536751,Food
HP Petrol,HP Petrol - Fuel station Store #2699,2786.92,2025-09-01T18:44:41.536751,Fuel
Dominos,Dominos Pizza restaurant,438.84,2025-04-18T14:53:45.536751,Food
Zomato,Zomato POS 567,2205.62,2025-03-19T17:57:24.536751,Food
Dominos,Dominos Pizza restaurant,1289.32,2025-03-21T04:50:12.536751,Food
Swiggy,Swiggy Food delivery,295.18,2025-08-14T18:18:26.536751,Food
Starbucks,Starbucks POS 662,4762.84,2025-04-08T22:12:14.536751,Food
Uber,Uber.com purchase,383.18,2025-11-02T17:42:55.536751,Travel
Paytm Mall,Paytm Mall PAYMENT,3308.27,2025-06-28T21:19:46.536751,Shopping
Starbucks,Starbucks.com purchase,2143.64,2025-06-03T05:23:40.536751,Food
Netflix,Netflix.com purchase,1302.17,2025-05-10T04:20:49.536751,Entertainment
Shell,Shell PAYMENT,4076.66,2024-12-06T03:19:18.536751,Fuel
Uber,Uber.com purchase,3209.5,2025-02-26T04:28:54.536751,Travel
Paytm Mall,Paytm Mall online order 272,1569.34,2025-06-09T02:20:56.536751,Shopping
Uber,Uber online order 4,3984.79,2025-06-26T13:29:36.536751,Travel
Dominos,Dominos online order 734,360.32,2025-10-31T21:18:27.536751,Food
Uber,Uber PAYMENT,1733.66,2025-11-18T06:03:27.536751,Travel
BigBasket,BigBasket Grocery order,1876.74,2025-03-12T03:27:16.536751,Groceries
Starbucks,Starbucks online order 157,4527.95,2025-02-25T06:39:10.536751,Food
Amazon,Amazon online order 134,1959.61,2024-12-12T10:15:10.536751,Shopping
Amazon,Amazon - Online shopping Store #9965,2245.19,2025-09-20T09:46:31.536751,Shopping
Netflix,Netflix - Streaming subscription Store #4735,4008.99,2025-05-18T15:38:01.536751,Entertainment
Walmart,Walmart PAYMENT,1466.52,2025-07-26T10:28:21.536751,Groceries
Netflix,Netflix PAYMENT,3630.1,2025-04-16T19:55:44.536751,Entertainment
Shell,Shell online order 968,2188.83,2025-04-27T12:05:11.536751,Fuel
BigBasket,BigBasket online order 227,3949.71,2024-12-07T19:07:04.536751,Groceries
Croma,Purchase of Bluetooth earphones,1299,2024-10-12 12:45:10,Electronics
Reliance Digital,Mobile charger and cable,450,2024-11-03 15:22:55,Electronics
Vijay Sales,Smartphone screen guard,299,2024-09-22 17:40:41,Electronics
Amazon India,Wireless keyboard purchase,749,2024-08-28 10:12:12,Electronics
Flipkart,Smartwatch order online,1899,2024-10-09 19:14:30,Electronics
Mi Store,Purchase of power bank 10000mAh,999,2024-11-15 11:42:58,Electronics
Samsung Store,USB-C fast charger,1599,2024-07-19 14:20:44,Electronics
Croma,Purchase of portable Bluetooth speaker,1990,2024-09-30 12:25:13,Electronics
Reliance Digital,Wireless mouse,599,2024-11-07 16:53:37,Electronics
Amazon India,Laptop sleeve purchase,499,2024-10-20 09:20:14,Electronics
Flipkart,Smart bulb pack of 2,598,2024-08-04 13:05:52,Electronics
Vijay Sales,Noise cancellation headphones,2499,2024-11-22 17:11:44,Electronics
Croma,Mobile back cover purchase,220,2024-12-02 11:47:29,Electronics
Mi Store,MI Home security camera purchase,2399,2024-10-05 15:15:09,Electronics
Samsung Store,Purchase of SSD 500GB,3790,2024-09-16 13:33:18,Electronics
Reliance Digital,HDMI cable purchase,350,2024-07-27 21:20:37,Electronics
Amazon India,Wireless gaming mouse,999,2024-12-10 19:55:03,Electronics
Croma,Purchase of hair trimmer,1390,2024-08-30 12:17:11,Electronics
Flipkart,USB cable pack purchase,299,2024-10-29 14:30:49,Electronics
Vijay Sales,Home theatre soundbar,5999,2024-11-19 19:32:32,Electronics
Reliance Digital,Purchase of laptop cooler,850,2024-09-06 15:21:55,Electronics
Amazon India,Tablet protective case,499,2024-07-22 10:42:27,Electronics
Samsung Store,Wireless phone charger,1890,2024-10-25 13:59:13,Electronics
Mi Store,Mi fitness band purchase,1699,2024-11-28 08:50:50,Electronics
Croma,Electric shaver purchase,1590,2024-12-03 17:27:21,Electronics
Reliance Digital,LED desk lamp,640,2024-09-12 12:40:18,Electronics
Flipkart,Portable hard disk 1TB,3899,2024-08-17 19:53:55,Electronics
Amazon India,Purchase of webcam,1190,2024-11-14 11:14:33,Electronics
Vijay Sales,Bluetooth soundbar purchase,2990,2024-07-31 10:00:12,Electronics
Samsung Store,Memory card 128GB,899,2024-10-13 19:55:45,Electronics
Croma,Purchase of induction stove,2899,2024-11-09 13:11:11,Electronics
Reliance Digital,Set of rechargeable batteries,499,2024-08-26 09:28:50,Electronics
Flipkart,Purchase of smart home plug,799,2024-12-06 13:39:29,Electronics
Amazon India,Fast-charging power adapter,599,2024-10-02 15:55:30,Electronics
Mi Store,Redmi earbuds purchase,1299,2024-11-01 12:17:14,Electronics
Croma,Kitchen appliance mini blender,1599,2024-09-25 11:42:17,Electronics
Samsung Store,Smartphone battery replacement,2490,2024-10-30 16:25:19,Electronics
Reliance Digital,Purchase of electric kettle,990,2024-07-24 14:49:33,Electronics
Amazon India,LED ring light order,850,2024-08-14 12:15:58,Electronics
Flipkart,Wireless HDMI display adapter,1390,2024-11-16 11:12:43,Electronics
Vijay Sales,USB Type-C docking hub,1790,2024-12-08 10:18:55,Electronics
Croma,Purchase of digital weighing scale,890,2024-09-03 11:07:21,Electronics
Amazon India,Bluetooth selfie stick tripod,420,2024-10-19 10:43:52,Electronics
Reliance Digital,Purchase of laptop stand,590,2024-11-25 10:16:10,Electronics
Flipkart,Handheld mini vacuum cleaner,1290,2024-08-21 13:09:11,Electronics
Mi Store,Smart home motion sensor,699,2024-09-28 12:10:24,Electronics
Samsung Store,Portable charger travel pack,1499,2024-10-27 09:48:05,Electronics
Croma,Purchase of multi-plug extension board,350,2024-07-18 13:28:37,Electronics
Amazon India,USB microphone purchase,1490,2024-09-11 11:19:50,Electronics

Apollo Pharmacy,Purchase of prescribed medicines,742,2024-11-03 10:12:45,Healthcare
Fortis Hospital,General health checkup billing,2850,2024-10-28 15:44:10,Healthcare
MedPlus Pharmacy,Over-the-counter medicine purchase,265,2024-11-05 18:21:33,Healthcare
Apollo Hospitals,Consultation with physician,950,2024-09-14 11:30:27,Healthcare
Dr. Lal PathLabs,Blood test and diagnostics,1240,2024-10-20 09:15:50,Healthcare
Narayana Health,Outpatient consultation,780,2024-09-08 16:03:22,Healthcare
Pharmeasy,Online medicine purchase,560,2024-10-12 20:11:08,Healthcare
1mg,Online health supplements order,430,2024-11-02 09:54:41,Healthcare
Max Healthcare,Specialist consultation fees,1650,2024-08-30 13:26:10,Healthcare
Columbia Asia Hospital,Emergency treatment charge,3580,2024-10-26 03:42:59,Healthcare
Manipal Hospitals,Physiotherapy session,850,2024-11-07 12:48:17,Healthcare
Care Pharmacy,Daily vitamin supplements purchase,299,2024-10-04 17:00:39,Healthcare
Kauvery Hospital,Doctor follow-up appointment,900,2024-09-29 14:22:18,Healthcare
Aster DM Healthcare,ENT specialist visit,1200,2024-11-08 10:40:55,Healthcare
Vasan Eye Care,Eye checkup and screening,650,2024-10-15 16:12:07,Healthcare
Dr. Agarwal's Eye Hospital,Glasses prescription exam,950,2024-10-01 11:07:54,Healthcare
Cloudnine Hospital,Maternity consultation billing,2150,2024-11-06 09:23:18,Healthcare
Apollo Diagnostics,Urine & blood combined test,1340,2024-10-09 08:56:05,Healthcare
Medkart Pharmacy,Monthly medicine refill,880,2024-11-03 19:09:48,Healthcare
Suburban Diagnostics,Thyroid profile test,620,2024-09-19 07:40:22,Healthcare
Rainbow Children’s Hospital,Paediatric consultation,750,2024-10-29 15:05:41,Healthcare
AIIMS Hospital,Outpatient registration fee,120,2024-09-11 10:47:15,Healthcare
Cure.fit,Doctor teleconsultation fee,499,2024-11-01 13:58:27,Healthcare
Metro Hospital,General ward treatment charge,1600,2024-10-25 12:03:06,Healthcare
HCG Cancer Centre,Diagnostic review with oncologist,2450,2024-09-23 18:33:51,Healthcare
Sunshine Hospitals,Orthopedic consultation,1100,2024-10-05 09:21:13,Healthcare
Bharat Pharmacy,Purchase of cold & flu tablets,185,2024-11-02 21:10:33,Healthcare
MedPlus Diagnostics,Covid antigen test,450,2024-10-18 08:44:59,Healthcare
Dr. Batra’s Clinic,Hair fall treatment consultation,650,2024-11-04 16:22:48,Healthcare
Practo,Online doctor booking fees,299,2024-10-20 20:38:57,Healthcare
Care24,Home nurse visit charges,900,2024-09-15 14:18:47,Healthcare
ReLiva Physio Clinic,Physiotherapy appointment billing,700,2024-11-05 10:42:30,Healthcare
Swastik Pharmacy,Purchase of antiseptic & bandages,130,2024-10-08 19:03:58,Healthcare
Asian Heart Institute,Cardio health consultation,1900,2024-09-21 11:35:22,Healthcare
Lotus Hospital,General checkup fee,750,2024-10-23 17:59:17,Healthcare
Dr. Mehta’s Hospital,Neurology consultation,1650,2024-11-06 15:13:06,Healthcare
Wellness Forever,Purchase of health essentials,320,2024-10-17 12:28:47,Healthcare
MediBuddy,Digital health screening package,899,2024-09-25 09:50:12,Healthcare
Apollo Spectra Hospital,Minor procedure billing,3100,2024-11-07 08:32:19,Healthcare
Dr. Mohan’s Diabetes Centre,Diabetes consultation,850,2024-10-14 10:03:46,Healthcare
SevenHills Hospital,CT scan diagnostic,2700,2024-09-28 13:57:55,Healthcare
Dental Studio,Dental cleaning and checkup,700,2024-10-06 12:10:01,Healthcare
Clove Dental,Routine dental exam,650,2024-11-03 17:41:29,Healthcare
Star Imaging Centre,MRI scan appointment,3800,2024-10-02 09:11:58,Healthcare
Hearing Plus,Digital hearing test,500,2024-09-27 11:20:34,Healthcare
Dr. Remedies Pharmacy,Purchase of digestive medicines,210,2024-11-01 20:16:11,Healthcare
Medicover Hospitals,Laboratory diagnostic charges,940,2024-10-31 10:49:09,Healthcare
LifeCare Hospitals,Physician consultation charge,800,2024-09-16 08:55:23,Healthcare
SRL Diagnostics,Vitamin deficiency test,780,2024-10-11 07:47:17,Healthcare


PVR Cinemas,Movie tickets for weekend show,480,2024-10-12 18:45:10,Entertainment
BookMyShow,Online movie ticket booking,320,2024-11-03 20:12:55,Entertainment
INOX Movies,Evening movie ticket,410,2024-09-22 15:30:41,Entertainment
ZEE5,Monthly subscription renewal,99,2024-08-28 07:55:12,Entertainment
Spotify,Music streaming subscription,119,2024-10-09 16:14:30,Entertainment
Amazon Prime Video,Prime video monthly renewal,299,2024-11-15 09:42:58,Entertainment
Netflix,Monthly plan renewal,649,2024-07-19 17:30:44,Entertainment
BookMyShow,Event ticket for comedy show,850,2024-09-30 19:25:13,Entertainment
PVR Cinemas,Movie night with family,920,2024-11-07 12:55:37,Entertainment
Gaana Plus,Music subscription renewal,99,2024-10-20 08:22:14,Entertainment
Hotstar,Disney+ Hotstar subscription,499,2024-08-04 09:05:52,Entertainment
JioCinema Premiere,Monthly subscription,149,2024-11-22 20:31:44,Entertainment
INOX Movies,Movie ticket for new release,360,2024-12-02 15:47:29,Entertainment
Sony LIV,Annual subscription payment,999,2024-10-05 13:15:09,Entertainment
PVR Cinemas,IMAX movie ticket,650,2024-09-16 10:33:18,Entertainment
Zomato Live,Stand-up comedy event booking,499,2024-07-27 19:20:37,Entertainment
BookMyShow,Concert ticket purchase,1290,2024-12-10 18:14:03,Entertainment
Amazon Prime Video,Rent movie on Prime,149,2024-08-30 08:17:11,Entertainment
Netflix,Movie rental purchase,249,2024-10-29 11:30:49,Entertainment
PVR Cinemas,Weekend show for two,780,2024-11-19 16:59:32,Entertainment
Sony LIV,Premium content rental,99,2024-09-06 20:21:55,Entertainment
BookMyShow,Theatre show ticket,450,2024-07-22 18:42:27,Entertainment
INOX Movies,Popcorn and drinks combo,310,2024-10-25 09:59:13,Entertainment
Hotstar,Cricket live package,199,2024-11-28 07:50:50,Entertainment
Netflix,4K streaming monthly plan,799,2024-12-03 14:27:21,Entertainment
Amazon Prime Video,Prime music renewal,149,2024-09-12 10:40:18,Entertainment
PVR Cinemas,Movie date night tickets,860,2024-08-17 16:53:55,Entertainment
Spotify,Music premium renewal,129,2024-11-14 21:14:33,Entertainment
BookMyShow,Live music event access,620,2024-07-31 08:00:12,Entertainment
Gaana Plus,Monthly subscription,99,2024-10-13 17:34:45,Entertainment
Sony LIV,Premium sports pack,299,2024-11-09 12:19:11,Entertainment
JioCinema,Exclusive movie subscription,199,2024-08-26 07:48:50,Entertainment
INOX Movies,Friday night movie ticket,360,2024-12-06 18:39:29,Entertainment
PVR Cinemas,3D movie show tickets,540,2024-10-02 11:55:30,Entertainment
BookMyShow,Kids show event ticket,320,2024-11-01 10:07:14,Entertainment
Hotstar,Premium English content pack,399,2024-09-25 13:42:17,Entertainment
Amazon Prime Video,Documentary rental,99,2024-10-30 18:25:19,Entertainment
ZEE5,Movie rental for family night,69,2024-07-24 20:59:33,Entertainment
Netflix,Shared family plan payment,499,2024-08-14 06:45:58,Entertainment
PVR Cinemas,Evening entertainment tickets,720,2024-11-16 15:12:43,Entertainment
BookMyShow,Bollywood musical event,1450,2024-12-08 09:18:55,Entertainment
Spotify,Weekend music party playlist pack,149,2024-09-03 19:07:21,Entertainment
Sony LIV,Movie rental pack,149,2024-10-19 08:43:52,Entertainment
JioCinema,Daily entertainment plan,29,2024-11-25 12:16:10,Entertainment
INOX Movies,Premium seat ticket,460,2024-08-21 17:09:11,Entertainment
